lang,lang_abv,commonName,simplifiedName,numLineNames,avgHueRGBCode,numFullNames,avgFullColorRGBCode,avgFullL,avgFullA,avgFullB
English (English),en,deep orange,deeporange,11,"rgb(255, 104, 0)",7,,,,
English (English),en,deep pink,deeppink,34,"rgb(255, 0, 135)",45,"rgb(227,52,137)",0.6199619974907769,0.21952383143407259,-0.012784280590490332
English (English),en,deep purple,deeppurple,5,"rgb(140, 0, 255)",172,"rgb(90,40,118)",0.3848915350285291,0.08640424072699747,-0.09982856042854191
English (English),en,deep red,deepred,7,"rgb(255, 0, 34)",44,"rgb(177,36,40)",0.49738490539241614,0.159577995080776,0.07523163592041342
English (English),en,deep sea blue,deepseablue,4,,13,"rgb(37,75,182)",0.4547226724204127,-0.015225863656062821,-0.1740721586063907
English (English),en,deep sky blue,deepskyblue,16,"rgb(0, 161, 255)",8,,,,
English (English),en,deep violet,deepviolet,1,,19,"rgb(89,42,124)",0.38951211892808824,0.08286101987797237,-0.10894824059161898
English (English),en,denim,denim,16,"rgb(0, 133, 255)",49,"rgb(56,115,179)",0.5456762742907418,-0.03543791138344163,-0.11321244157305776
English (English),en,denim blue,denimblue,5,"rgb(0, 131, 255)",40,"rgb(60,110,171)",0.5316995684127442,-0.02870096484381567,-0.1079182053206979
English (English),en,dirt,dirt,0,,16,"rgb(123,92,60)",0.4983961690567432,0.025761069599567615,0.056616106082309936
English (English),en,dirt brown,dirtbrown,0,,17,"rgb(143,104,62)",0.5466859074318938,0.03028439149344772,0.07048174923143412
English (English),en,dirty green,dirtygreen,1,,34,"rgb(121,145,64)",0.6208211151514076,-0.06135128684070255,0.09375541251044571
English (English),en,dirty yellow,dirtyyellow,13,"rgb(255, 244, 0)",37,"rgb(207,201,52)",0.8163152672151266,-0.046491186220410846,0.15296592558660607
English (English),en,dodger blue,dodgerblue,6,"rgb(0, 148, 255)",4,,,,
English (English),en,drab green,drabgreen,0,,14,"rgb(101,124,83)",0.5554328774678086,-0.04441759421034852,0.048936123870516976
English (English),en,duck egg blue,duckeggblue,0,,15,"rgb(148,207,207)",0.8140224017637868,-0.0581236647021851,-0.01692224073805417
English (English),en,dull blue,dullblue,4,,34,"rgb(69,122,184)",0.5712755621570127,-0.03180682695080646,-0.10796089457514907
English (English),en,dull green,dullgreen,1,,55,"rgb(115,162,96)",0.6630346074151422,-0.0786932516491615,0.07328966418957836
English (English),en,dull orange,dullorange,6,"rgb(255, 130, 0)",16,"rgb(230,133,57)",0.7096093861392383,0.08518622384755808,0.12131160163391357
English (English),en,dull pink,dullpink,0,,41,"rgb(208,129,159)",0.694913884318953,0.10342766411189454,-0.006951504847430393
English (English),en,dull purple,dullpurple,0,,34,"rgb(129,88,143)",0.526442313803596,0.0699706381216449,-0.06438472910913534
English (English),en,dull yellow,dullyellow,3,,19,"rgb(225,216,84)",0.8643744546134225,-0.039577779429769186,0.14513125720338368
English (English),en,dusky blue,duskyblue,1,,16,"rgb(81,131,177)",0.5936532482530756,-0.03394132600375232,-0.08239467312897328
English (English),en,dusky pink,duskypink,1,,38,"rgb(215,142,165)",0.7275086126789807,0.09268783682215904,-0.0010893727981391176
English (English),en,dusky purple,duskypurple,0,,15,"rgb(125,99,142)",0.5416954877301798,0.04816748318542185,-0.053593612257672875
English (English),en,dusky rose,duskyrose,0,,18,"rgb(204,114,138)",0.6579663076876431,0.11588355408179567,0.006945912387991585
English (English),en,dusty blue,dustyblue,3,,46,"rgb(91,142,187)",0.6291615330980469,-0.03523439609782492,-0.0810130622045317
English (English),en,dusty green,dustygreen,0,,27,"rgb(118,164,113)",0.6717678950788644,-0.06979111114980283,0.054309578954397336
English (English),en,dusty lavender,dustylavender,0,,12,"rgb(160,140,172)",0.6681725796682002,0.0358525084267633,-0.03869400388309535
English (English),en,dusty pink,dustypink,0,,90,"rgb(206,136,156)",0.7042531744307066,0.08834139554349964,0.0012924940389654645
English (English),en,dusty purple,dustypurple,0,,51,"rgb(148,110,151)",0.5905347606906494,0.06095223777284839,-0.044185505533141295
English (English),en,dusty rose,dustyrose,0,,133,"rgb(197,123,140)",0.6666911641733696,0.0931840631082715,0.009271931860921697
English (English),en,ecru,ecru,0,,12,"rgb(226,215,165)",0.8749264996483821,-0.007621099532350371,0.06531462783558645
English (English),en,eggplant,eggplant,1,,201,"rgb(95,43,103)",0.38594193075460975,0.08843716862266747,-0.06974408392466123
English (English),en,eggplant purple,eggplantpurple,0,,31,"rgb(94,44,104)",0.3873192666109354,0.08628647408438149,-0.07140523654194622
English (English),en,eggshell,eggshell,1,,32,"rgb(221,227,190)",0.9014849604918224,-0.021016301565150036,0.04447611785322963
English (English),en,electric blue,electricblue,79,"rgb(0, 147, 255)",112,"rgb(26,128,241)",0.606375732977792,-0.047686531446293354,-0.18498338068846804
English (English),en,electric green,electricgreen,26,"rgb(0, 255, 37)",36,"rgb(79,242,87)",0.8460570306563295,-0.19186478051731293,0.14028173523697565
English (English),en,electric pink,electricpink,4,,17,"rgb(233,57,199)",0.6587726211019105,0.2317471978050699,-0.09677139617039654
English (English),en,electric purple,electricpurple,4,,43,"rgb(164,61,224)",0.5799058345084095,0.1510284749172687,-0.18298858904295823
English (English),en,emerald,emerald,13,"rgb(0, 255, 166)",148,"rgb(53,168,99)",0.6510323278509804,-0.1291581338726061,0.06664402413418612
English (English),en,emerald green,emeraldgreen,5,"rgb(0, 255, 156)",142,"rgb(44,151,84)",0.6004516955654059,-0.12307831395871477,0.06634787002867232
English (English),en,evergreen,evergreen,0,,82,"rgb(48,111,63)",0.48610846043081185,-0.08493011943653925,0.05030801281968978
English (English),en,faded blue,fadedblue,4,,17,"rgb(96,150,197)",0.6537873499070269,-0.03629607221678712,-0.08366940784235204
English (English),en,faded green,fadedgreen,3,,30,"rgb(141,200,136)",0.7769811550033149,-0.08659451934572239,0.06576623486839218
English (English),en,faded purple,fadedpurple,0,,20,"rgb(148,118,163)",0.6096593382218087,0.05277789543832142,-0.054438909806185244
English (English),en,fern,fern,1,,26,"rgb(104,172,98)",0.6809044919997264,-0.10014788165387044,0.07736702014150915
English (English),en,fire engine red,fireenginered,14,"rgb(255, 2, 0)",20,"rgb(243,40,41)",0.6194349674786492,0.20705455265992842,0.10736950757131744
English (English),en,firetruck red,firetruckred,4,,12,"rgb(242,45,43)",0.621499943726998,0.20380669900684423,0.1061535917279861
English (English),en,flesh,flesh,0,,39,"rgb(232,175,158)",0.8027758131954149,0.05581069878068128,0.043931980977357024
English (English),en,fluorescent green,fluorescentgreen,15,"rgb(0, 255, 30)",41,"rgb(105,246,80)",0.8633383803060938,-0.18448606564217443,0.14989586400989544
English (English),en,fluorescent yellow,fluorescentyellow,6,"rgb(225, 255, 0)",5,,,,
English (English),en,fluro green,flurogreen,3,,12,"rgb(82,237,59)",0.8311891715138366,-0.1936500671468746,0.1550998867608716
English (English),en,forest,forest,0,,65,"rgb(53,111,58)",0.48914637908968606,-0.084315804291979,0.05775999005189591
English (English),en,forest green,forestgreen,5,"rgb(0, 255, 63)",1439,"rgb(53,111,55)",0.48743757281348526,-0.08586028346362784,0.061692501468401904
English (English),en,french blue,frenchblue,8,"rgb(0, 131, 255)",9,,,,
English (English),en,fuschia,fuchsia,822,"rgb(255, 0, 195)",1217,"rgb(225,49,179)",0.6317104141657283,0.22867308681700402,-0.07739715950385148
English (English),en,fuchsia pink,fuchsiapink,5,"rgb(255, 0, 164)",15,"rgb(230,63,178)",0.6487481370102138,0.22109665218013325,-0.06532249229587728
English (English),en,gold,gold,286,"rgb(255, 201, 0)",623,"rgb(217,179,48)",0.7790693405292358,-0.003962269699046293,0.14565222135703101
English (English),en,golden,golden,13,"rgb(255, 199, 0)",22,"rgb(226,183,50)",0.7971684742868118,0.00017152574392359827,0.1486800523886118
English (English),en,golden brown,goldenbrown,0,,31,"rgb(175,132,46)",0.6392379222985896,0.0176481719135143,0.11191255604354945
English (English),en,golden orange,goldenorange,8,"rgb(255, 173, 0)",7,,,,
English (English),en,goldenrod,goldenrod,125,"rgb(255, 196, 0)",106,"rgb(242,191,39)",0.8278648124739134,0.005304704645448452,0.16052284675117373
English (English),en,golden yellow,goldenyellow,65,"rgb(255, 207, 0)",52,"rgb(244,198,33)",0.8431625149159225,-0.003141512867774964,0.16610918831044236
English (English),en,gold yellow,goldyellow,7,"rgb(255, 213, 0)",10,,,,
English (English),en,grape,grape,9,"rgb(168, 0, 255)",109,"rgb(121,57,156)",0.4738479100470952,0.10717420492497162,-0.12115453413624029
English (English),en,grape purple,grapepurple,0,,16,"rgb(127,51,135)",0.4598526079965873,0.12168197474138288,-0.0898703128192622
English (English),en,grass,grass,8,"rgb(55, 255, 0)",69,"rgb(94,186,62)",0.7075043375337695,-0.1374289582244805,0.12080150433144707
English (English),en,grass green,grassgreen,51,"rgb(67, 255, 0)",401,"rgb(94,186,63)",0.7065756392365179,-0.1364437424004428,0.11949466105145622
English (English),en,grey,gray,5,"rgb(0, 255, 219)",2052,"rgb(144,150,149)",0.6666758062625059,-0.0066031274704398,-0.0007752578409024847
English (English),en,grey blue,grayblue,3,,275,"rgb(106,141,168)",0.6276640785395288,-0.027190843517868785,-0.04931488855534318
English (English),en,grey brown,graybrown,0,,46,"rgb(124,110,94)",0.5469678847019207,0.010219472743665895,0.028507265152193473
English (English),en,grey green,graygreen,0,,178,"rgb(132,160,132)",0.6767887657545081,-0.04228945349049642,0.028957765558351913
English (English),en,greyish blue,grayishblue,1,,63,"rgb(105,141,169)",0.6266639664604817,-0.02713514388066113,-0.05267515893994089
English (English),en,greyish brown,grayishbrown,0,,19,"rgb(144,126,111)",0.6063717247384319,0.014698181740497366,0.0275984533578947
English (English),en,grayish green,grayishgreen,0,,34,"rgb(128,153,123)",0.6540497571772353,-0.04034894384926221,0.0333164151424199
English (English),en,greyish purple,grayishpurple,0,,39,"rgb(123,105,141)",0.5515266687376675,0.03560372998769496,-0.04652050548531969
English (English),en,grey pink,graypink,0,,24,"rgb(183,141,154)",0.6855679486277052,0.053760374567796386,-0.0021404806004007315
English (English),en,grey purple,graypurple,0,,86,"rgb(142,122,152)",0.6074427125305608,0.035675114698978085,-0.03634107840463111
English (English),en,green,green,3063,"rgb(0, 255, 70)",11935,"rgb(91,194,86)",0.7290821862203295,-0.14000056547380854,0.10673021830781178
English (English),en,green apple,greenapple,8,"rgb(52, 255, 0)",14,"rgb(102,222,70)",0.8016461079329971,-0.16632124540822432,0.14064286673506896
English (English),en,green blue,greenblue,49,"rgb(0, 255, 181)",145,"rgb(52,187,150)",0.7120787689001853,-0.12503809963877935,0.02222651986587403
English (English),en,green brown,greenbrown,1,,74,"rgb(119,115,50)",0.5446373722742167,-0.023466814738355848,0.08310992126693079
English (English),en,green cyan,greencyan,7,"rgb(0, 255, 181)",2,,,,
English (English),en,green gold,greengold,0,,12,"rgb(162,163,60)",0.694778533724075,-0.04153969798867213,0.11707820055475744
English (English),en,green grey,greengray,0,,67,"rgb(123,147,125)",0.6372436911795548,-0.03572530777992038,0.023259879262745045
English (English),en,greenish,greenish,2,,18,"rgb(133,201,120)",0.7714436187212794,-0.10149526889316932,0.08370976849816096
English (English),en,greenish blue,greenishblue,10,"rgb(0, 255, 188)",31,"rgb(57,181,157)",0.7005754004000463,-0.1136643726002224,0.006180048222660685
English (English),en,greenish brown,greenishbrown,0,,46,"rgb(119,111,45)",0.5342758823176826,-0.01786575796993401,0.08505797663549276
English (English),en,greenish grey,greenishgray,0,,36,"rgb(135,155,131)",0.6662186268954466,-0.031022615453385208,0.02639723459556118
English (English),en,greenish yellow,greenishyellow,40,"rgb(206, 255, 0)",61,"rgb(201,233,65)",0.8825190146876487,-0.09408848162359218,0.16285899153758474
English (English),en,green turquoise,greenturquoise,7,"rgb(0, 255, 172)",7,,,,
English (English),en,greeny blue,greenyblue,5,"rgb(0, 255, 161)",4,,,,
English (English),en,green yellow,greenyellow,87,"rgb(169, 255, 0)",138,"rgb(173,228,60)",0.8518523671948246,-0.11733895037966707,0.1585918812035288
English (English),en,greige,greige,0,,16,"rgb(165,158,142)",0.7019752984443759,0.0009679683893781058,0.024837659547275008
English (English),en,gross green,grossgreen,0,,12,"rgb(160,176,44)",0.7201871752889407,-0.06643241558246214,0.13468675734196658
English (English),en,hazel,hazel,0,,14,"rgb(161,144,93)",0.6571916494531024,-0.0031113524152341443,0.07271927100171013
English (English),en,heather,heather,0,,13,"rgb(173,158,189)",0.7227253836896621,0.02778460743520102,-0.03771920150767003
English (English),en,highlighter,highlighter,5,"rgb(239, 255, 0)",5,,,,
English (English),en,highlighter green,highlightergreen,11,"rgb(77, 255, 0)",24,"rgb(107,246,83)",0.8641272253112008,-0.18269235363485412,0.14802522483405198
English (English),en,highlighter yellow,highlighteryellow,19,"rgb(223, 255, 0)",15,"rgb(220,249,42)",0.9295493742446665,-0.09867377881066429,0.18344392994353154
English (English),en,honey,honey,6,"rgb(255, 184, 0)",12,"rgb(227,168,45)",0.7683189348509133,0.02350832950125255,0.1441636194109191
English (English),en,hot green,hotgreen,7,"rgb(32, 255, 0)",3,,,,
English (English),en,hot pink,hotpink,724,"rgb(255, 0, 155)",1173,"rgb(242,45,159)",0.646648082068767,0.24185535027806396,-0.03684152389042588
English (English),en,hot purple,hotpurple,5,"rgb(255, 0, 251)",20,"rgb(195,50,217)",0.607490232418874,0.1995673030005906,-0.15525274318875898
English (English),en,hot red,hotred,5,"rgb(255, 0, 77)",6,,,,
English (English),en,hunter green,huntergreen,0,,194,"rgb(53,102,57)",0.4618925819682615,-0.07385608110145755,0.0502982311910859
English (English),en,ice blue,iceblue,7,"rgb(0, 219, 255)",25,"rgb(149,227,240)",0.8689935098753329,-0.06789133885533853,-0.039210503495946694
English (English),en,idk,idk,5,"rgb(0, 255, 179)",24,"rgb(155,168,131)",0.7105777451386349,-0.029735723509059588,0.04411025564882593
English (English),en,indigo,indigo,175,"rgb(81, 0, 255)",855,"rgb(83,60,185)",0.4600336236252339,0.048060025755476965,-0.18041091092238815
English (English),en,indigo blue,indigoblue,4,,12,"rgb(48,66,184)",0.4440633435613972,0.00009143216567294304,-0.18568313046165358
English (English),en,iris,iris,1,,15,"rgb(135,93,195)",0.5685091806006315,0.07992676379890769,-0.1334261883019221
English (English),en,irish green,irishgreen,0,,12,"rgb(52,178,76)",0.6735334608059431,-0.14912718914384568,0.09939663485977329
English (English),en,ivory,ivory,2,,32,"rgb(220,221,186)",0.8881934242822269,-0.015718214536580583,0.04426508801778536
English (English),en,jade,jade,2,,80,"rgb(75,171,122)",0.6702365729852142,-0.10928599050476086,0.04353120671188345
English (English),en,jade green,jadegreen,4,,43,"rgb(95,183,118)",0.7071540168777027,-0.1113311165558374,0.0627806509013455
English (English),en,jean blue,jeanblue,0,,14,"rgb(76,121,178)",0.5688950968254396,-0.026569649817700637,-0.09798986427100417
English (English),en,jungle green,junglegreen,0,,19,"rgb(72,137,63)",0.5698408943614113,-0.09918682806644305,0.07984345900059302
English (English),en,kelly green,kellygreen,24,"rgb(0, 255, 79)",230,"rgb(59,178,73)",0.6743250931798171,-0.14666711693990203,0.10209704591261323
English (English),en,key lime,keylime,3,,13,"rgb(126,234,115)",0.8461379677744334,-0.14674996393668394,0.11526382130431045
English (English),en,khaki,khaki,1,,250,"rgb(160,155,91)",0.6795472336493933,-0.02207380504271626,0.08338945673898843
English (English),en,khaki green,khakigreen,0,,23,"rgb(133,148,80)",0.6393012892387623,-0.047040260385318736,0.08219983915172531
English (English),en,kiwi,kiwi,6,"rgb(150, 255, 0)",10,,,,
English (English),en,lake blue,lakeblue,6,"rgb(0, 132, 255)",6,,,,
English (English),en,lapis,lapis,7,"rgb(0, 107, 255)",6,,,,
English (English),en,lavender,lavender,42,"rgb(209, 0, 255)",1602,"rgb(178,139,214)",0.7018168252568888,0.06899812334370069,-0.09120736424832532
English (English),en,lavender purple,lavenderpurple,4,,15,"rgb(182,118,216)",0.6701209227398328,0.10413662332540215,-0.11247971979676595
English (English),en,leaf green,leafgreen,22,"rgb(68, 255, 0)",140,"rgb(102,189,70)",0.7177553635424119,-0.13218641240808202,0.11762277947990869
English (English),en,leafy green,leafygreen,1,,17,"rgb(101,171,50)",0.6710527022053149,-0.11915834035607219,0.11975563294160788
English (English),en,lemon,lemon,23,"rgb(246, 255, 0)",43,"rgb(229,240,76)",0.9181247190137914,-0.06992598003731675,0.164805122357798
English (English),en,lemon green,lemongreen,5,"rgb(190, 255, 0)",8,,,,
English (English),en,lemon lime,lemonlime,10,"rgb(195, 255, 0)",12,"rgb(204,247,70)",0.9140711983657934,-0.10633975708547488,0.16778776669444342
English (English),en,lemon yellow,lemonyellow,43,"rgb(253, 255, 0)",43,"rgb(238,244,65)",0.9332368436604648,-0.06824502721647861,0.17467488024818448
English (English),en,light aqua,lightaqua,6,"rgb(0, 248, 255)",20,"rgb(114,235,214)",0.8638732962516348,-0.11359968038310748,-0.0019156358388358523
English (English),en,light blue,lightblue,1409,"rgb(0, 199, 255)",1699,"rgb(78,194,240)",0.7662274162330549,-0.08133207348082166,-0.09112678819116908
English (English),en,light blue green,lightbluegreen,11,"rgb(0, 255, 212)",19,"rgb(100,232,192)",0.8460580904272224,-0.1285128083479233,0.022159865710633816
English (English),en,light brown,lightbrown,1,,566,"rgb(174,127,81)",0.6317547292514047,0.036591782728087115,0.07707756007264328
English (English),en,light cyan,lightcyan,9,"rgb(0, 230, 255)",19,"rgb(119,230,232)",0.8604429697461018,-0.09776389500293929,-0.029104251140896934
English (English),en,lighter blue,lighterblue,22,"rgb(0, 169, 255)",5,,,,
English (English),en,light grey,lightgray,0,,145,"rgb(196,201,194)",0.8299471688547337,-0.007770236242131942,0.007485500317781599
English (English),en,light green,lightgreen,526,"rgb(0, 255, 66)",1856,"rgb(132,230,115)",0.837759328692401,-0.1378453397649045,0.1119921807230903
English (English),en,light lavender,lightlavender,0,,18,"rgb(210,184,233)",0.8212258378964239,0.0448015329780441,-0.056470833757402174
English (English),en,light lime,lightlime,5,"rgb(52, 255, 0)",15,"rgb(184,246,145)",0.9079339571160846,-0.10118898176282631,0.10390411184882939
English (English),en,light lime green,lightlimegreen,7,"rgb(102, 255, 0)",21,"rgb(166,244,115)",0.889834152226442,-0.1261079799882613,0.1287377125679216
English (English),en,light magenta,lightmagenta,5,"rgb(255, 0, 223)",36,"rgb(221,96,199)",0.6772645217382873,0.1772576405826611,-0.08317187397074051
English (English),en,light maroon,lightmaroon,1,,14,"rgb(171,66,91)",0.5281211972993124,0.1363865135323591,0.02049005854350602
English (English),en,light navy,lightnavy,0,,13,"rgb(67,110,163)",0.5314284016344081,-0.02675096813979808,-0.09229057793625041
English (English),en,light neon green,lightneongreen,6,"rgb(0, 255, 92)",14,"rgb(121,251,131)",0.8879565852718612,-0.1628049462051197,0.11324528860435405
English (English),en,light olive,lightolive,0,,23,"rgb(159,185,102)",0.7462469202811783,-0.06214604353192183,0.09388557663708176
English (English),en,light olive green,lightolivegreen,0,,20,"rgb(166,185,100)",0.7514500139325122,-0.05573622554404349,0.09823253133080512
English (English),en,light orange,lightorange,167,"rgb(255, 171, 0)",129,"rgb(248,168,53)",0.7909286795454188,0.0499008614125813,0.14489289823250143
English (English),en,light pink,lightpink,17,"rgb(255, 0, 219)",488,"rgb(238,167,205)",0.8068644474643617,0.0938841193703023,-0.022535656428727457
English (English),en,light purple,lightpurple,137,"rgb(247, 0, 255)",962,"rgb(187,117,216)",0.6753637967184967,0.1119982496531629,-0.11055364333609444
English (English),en,light red,lightred,35,"rgb(255, 0, 65)",85,"rgb(229,74,86)",0.6296087729938039,0.17880837777235642,0.06607648134209147
English (English),en,light sky blue,lightskyblue,7,"rgb(0, 232, 255)",15,"rgb(133,219,241)",0.8450918630783183,-0.07198970717068401,-0.05158471413205223
English (English),en,light tan,lighttan,0,,23,"rgb(229,209,159)",0.8644113321397355,0.002040433847288354,0.06903860398166696
English (English),en,light teal,lightteal,27,"rgb(0, 255, 224)",87,"rgb(103,221,192)",0.8222648993601976,-0.11584898998005765,0.011247062112822455
English (English),en,light turquoise,lightturquoise,27,"rgb(0, 250, 255)",45,"rgb(84,231,219)",0.8462809848936454,-0.1236017130983474,-0.01666562979087672
English (English),en,light violet,lightviolet,7,"rgb(253, 0, 255)",40,"rgb(183,122,225)",0.6833667080236226,0.10126898215994022,-0.121212926890766
English (English),en,light yellow,lightyellow,24,"rgb(255, 254, 0)",153,"rgb(237,238,128)",0.9261769494425579,-0.043767105547263416,0.12613998208827368
English (English),en,light yellow green,lightyellowgreen,5,"rgb(174, 255, 0)",14,"rgb(196,245,115)",0.90848721310149,-0.09901942945410103,0.13330169547509146
English (English),en,like green,likegreen,13,"rgb(109, 255, 0)",34,"rgb(140,234,67)",0.8476821046322969,-0.15166258792624215,0.15378519698619544
English (English),en,lilac,lilac,23,"rgb(209, 0, 255)",940,"rgb(185,142,218)",0.714565196462821,0.07427979805877803,-0.09017114111721139
English (English),en,lilac purple,lilacpurple,0,,26,"rgb(170,130,211)",0.6766899364429195,0.07176686050631598,-0.09952946986864296
English (English),en,lime,lime,354,"rgb(135, 255, 0)",772,"rgb(146,238,66)",0.858691447830035,-0.15076032663544028,0.15703966782607257
English (English),en,lime green,limegreen,1097,"rgb(110, 255, 0)",2019,"rgb(130,238,62)",0.8520001799241372,-0.16476189502205082,0.1579928433562002
English (English),en,lime yellow,limeyellow,8,"rgb(214, 255, 0)",18,"rgb(210,243,62)",0.9103059056917645,-0.0973097779754384,0.17115129168868043
English (English),en,macaroni,macaroni,6,"rgb(255, 175, 0)",1,,,,
English (English),en,magenta,magenta,1475,"rgb(255, 0, 194)",2684,"rgb(217,48,172)",0.614337202288463,0.2221843178649674,-0.0745244146870414
English (English),en,magenta pink,magentapink,9,"rgb(255, 0, 166)",9,,,,
English (English),en,mahogany,mahogany,0,,82,"rgb(114,46,44)",0.39576011891784296,0.08899718811336381,0.03904494384332381
English (English),en,maize,maize,10,"rgb(255, 206, 0)",9,,,,
English (English),en,marigold,marigold,42,"rgb(255, 192, 0)",44,"rgb(241,186,33)",0.816449835989996,0.011563433755217485,0.16025989218866654
English (English),en,marine blue,marineblue,14,"rgb(0, 90, 255)",29,"rgb(32,93,196)",0.5008204398380431,-0.02874391311774259,-0.17161183519521167
English (English),en,maroon,maroon,12,"rgb(255, 0, 77)",1429,"rgb(132,39,58)",0.4221125132943052,0.1233982910014,0.028195025855122628
English (English),en,mauve,mauve,21,"rgb(255, 0, 234)",863,"rgb(169,105,144)",0.6024234214585349,0.09260496912543276,-0.028430439257788105
English (English),en,medium blue,mediumblue,119,"rgb(0, 128, 255)",71,"rgb(23,128,238)",0.604149942501322,-0.049099441292077634,-0.18107030106445243
English (English),en,medium brown,mediumbrown,0,,12,"rgb(160,97,57)",0.5549444586346667,0.06190370541328192,0.07726914732771176
English (English),en,medium green,mediumgreen,7,"rgb(0, 255, 108)",33,"rgb(82,186,88)",0.7058763763112798,-0.13692102426861874,0.09735103695209213
English (English),en,medium light blue,mediumlightblue,5,"rgb(0, 169, 255)",5,,,,
English (English),en,medium orange,mediumorange,5,"rgb(255, 141, 0)",2,,,,
English (English),en,medium purple,mediumpurple,7,"rgb(189, 0, 255)",26,"rgb(153,82,200)",0.5753252655896384,0.11623686468950534,-0.14034857230860998
English (English),en,medium sky blue,mediumskyblue,5,"rgb(0, 171, 255)",2,,,,
English (English),en,melon,melon,4,,15,"rgb(205,200,123)",0.8204028765380386,-0.02627429613631353,0.09593333971246863
English (English),en,mid blue,midblue,15,"rgb(0, 129, 255)",21,"rgb(37,115,222)",0.5698767366137378,-0.03832268546096751,-0.17559569278790005
English (English),en,mid green,midgreen,0,,15,"rgb(88,168,84)",0.660416593219108,-0.11394791665392297,0.08593341121500418
English (English),en,midnight,midnight,2,,39,"rgb(44,47,96)",0.3305574389751276,0.011732146261144572,-0.08389899183591987
English (English),en,midnight blue,midnightblue,11,"rgb(4, 0, 255)",211,"rgb(35,42,107)",0.3217030844891916,0.006249670364644228,-0.1121597684161718
English (English),en,midnight purple,midnightpurple,1,,37,"rgb(67,32,102)",0.3314519616968883,0.06515776349936121,-0.09841223432403741
English (English),en,military green,militarygreen,0,,31,"rgb(104,122,64)",0.5508308715436807,-0.045866413051515106,0.07065018242196146
English (English),en,mint,mint,234,"rgb(0, 255, 171)",646,"rgb(117,236,169)",0.8558312071248795,-0.13237628160064796,0.057051471138560385
English (English),en,mint blue,mintblue,8,"rgb(0, 255, 219)",9,,,,
English (English),en,mint green,mintgreen,303,"rgb(0, 255, 160)",700,"rgb(109,236,161)",0.8523914781339589,-0.1416333848509255,0.06541235521085896
English (English),en,minty green,mintygreen,6,"rgb(0, 255, 172)",4,,,,
English (English),en,mocha,mocha,0,,16,"rgb(172,136,95)",0.6499482707164428,0.025429900468276062,0.06634178708254698
English (English),en,moss,moss,0,,100,"rgb(120,150,78)",0.6338885992788288,-0.06412441076460007,0.08335099438267372
English (English),en,moss green,mossgreen,4,,186,"rgb(111,143,67)",0.6089932173766943,-0.06924374765640548,0.08674837587572441
English (English),en,mossy green,mossygreen,0,,15,"rgb(106,163,74)",0.6560697678842214,-0.09653174617408986,0.09506572861509034
English (English),en,mud,mud,0,,14,"rgb(122,105,60)",0.5274025641694352,0.00022541127267507475,0.06708309680443196
English (English),en,mud brown,mudbrown,0,,20,"rgb(129,99,49)",0.5198148208724855,0.015855797587426123,0.07592777299547018
English (English),en,muddy green,muddygreen,0,,18,"rgb(116,125,61)",0.5684160057417807,-0.03911780029093744,0.0800664704971202
English (English),en,mulberry,mulberry,1,,35,"rgb(155,55,121)",0.49968967659694336,0.14666411440465885,-0.04379589108917959
English (English),en,murky green,murkygreen,0,,15,"rgb(112,133,62)",0.584445261659986,-0.05582999493912526,0.0841322770601213
English (English),en,mustard,mustard,140,"rgb(255, 201, 0)",595,"rgb(215,181,49)",0.7818627686714359,-0.01019411511535919,0.14602443683122884
English (English),en,mustard green,mustardgreen,0,,20,"rgb(171,180,51)",0.7387870363773479,-0.05823826592808802,0.135123778081298
English (English),en,mustard yellow,mustardyellow,65,"rgb(255, 211, 0)",319,"rgb(220,188,49)",0.8011045939105098,-0.014918182410588716,0.15064415949449503
English (English),en,muted blue,mutedblue,4,,27,"rgb(70,121,184)",0.5697988831003943,-0.030149530493187294,-0.107805117176657
English (English),en,muted green,mutedgreen,0,,32,"rgb(102,159,106)",0.6483407266499106,-0.08097708809129693,0.0548480593941766
English (English),en,muted pink,mutedpink,0,,23,"rgb(214,139,168)",0.7202053475368462,0.09770905121518726,-0.008693149808580743
English (English),en,muted purple,mutedpurple,0,,27,"rgb(138,100,151)",0.5601401589973038,0.06500148105439005,-0.06123157577252517
English (English),en,muted yellow,mutedyellow,0,,13,"rgb(219,207,92)",0.8409546304827096,-0.03150373183450545,0.13251665281188352
English (English),en,navy,navy,40,"rgb(0, 56, 255)",869,"rgb(34,53,118)",0.3534691477948337,-0.004768418965808359,-0.11428317435607907
English (English),en,navy blue,navyblue,80,"rgb(0, 61, 255)",1295,"rgb(35,56,126)",0.36639407990011796,-0.005376538865311722,-0.12232038636564371
English (English),en,navy green,navygreen,0,,30,"rgb(93,120,66)",0.5363852596713161,-0.054397070487211825,0.06433904439634275
English (English),en,neon,neon,9,"rgb(120, 255, 0)",32,"rgb(145,239,91)",0.8632003676965632,-0.1459630569558859,0.1411825243974623
English (English),en,neon blue,neonblue,116,"rgb(0, 240, 255)",123,"rgb(20,206,245)",0.7861301472750165,-0.10889424535496504,-0.08735186311251501
English (English),en,neon green,neongreen,505,"rgb(53, 255, 0)",1232,"rgb(94,244,68)",0.8529379933684792,-0.19205731687584843,0.15547556030262427
English (English),en,neon pink,neonpink,71,"rgb(255, 0, 205)",215,"rgb(242,52,196)",0.6668727114032482,0.24259225864615774,-0.08795617914048907
